Id,Prediction
1675,0.540014
1676,0.54764664
1677,0.5521762
1678,0.5370524
1679,0.54196
1680,0.5362754
1681,0.5482223
1682,0.53877383
1683,0.53715026
1684,0.547991
1685,0.53633904
1686,0.5364913
1687,0.53848714
1688,0.56985927
1689,0.5365311
1690,0.53718406
1691,0.550838
1692,0.537374
1693,0.56013995
1694,0.54527235
1695,0.535603
1696,0.53651774
1697,0.538681
1698,0.56978256
1699,0.5366589
1700,0.5600772
1701,0.53765124
1702,0.5367469
1703,0.53718245
1704,0.5492353
1705,0.53810966
1706,0.56867355
1707,0.5384853
1708,0.5698076
1709,0.54785585
1710,0.5361524
1711,0.53747755
1712,0.5698108
1713,0.55227333
1714,0.5362463
1715,0.5383217
1716,0.5374497
1717,0.5372636
1718,0.5396936
1719,0.54826057
1720,0.5362756
1721,0.56991035
1722,0.550078
1723,0.53597105
1724,0.54001397
1725,0.5407603
1726,0.5697848
1727,0.53776276
1728,0.5372572
1729,0.5375581
1730,0.5372555
1731,0.5378153
1732,0.5521644
1733,0.54378873
1734,0.5376292
1735,0.53642386
1736,0.5360423
1737,0.53849316
1738,0.53541505
1739,0.5388624
1740,0.569799
1741,0.53705865
1742,0.53652906
1743,0.53766376
1744,0.56008554
1745,0.53734124
1746,0.56014675
1747,0.5504034
1748,0.56978256
1749,0.54013205
1750,0.5697934
1751,0.56978667
1752,0.5368589
1753,0.53715277
1754,0.5699597
1755,0.5361407
1756,0.5379327
1757,0.5540965
1758,0.5369289
1759,0.5359641
1760,0.5397884
1761,0.5374455
1762,0.5362527
1763,0.5430822
1764,0.53604877
1765,0.5378067
1766,0.5384777
1767,0.54865366
1768,0.5383627
1769,0.5480655
1770,0.5686905
1771,0.53796625
1772,0.54798687
1773,0.5439883
1774,0.56978256
1775,0.53753847
1776,0.53991115
1777,0.5405506
1778,0.53989315
1779,0.54815465
1780,0.55136025
1781,0.5381936
1782,0.53742015
1783,0.55057603
1784,0.5375366
1785,0.5374078
1786,0.5390213
1787,0.5698011
1788,0.57000107
1789,0.56978256
1790,0.55231977
1791,0.54982805
1792,0.5702691
1793,0.5364437
1794,0.56934345
1795,0.54840493
1796,0.53673726
1797,0.5686881
1798,0.5361003
1799,0.53999734
1800,0.56857604
1801,0.5427543
1802,0.536253
1803,0.5373871
1804,0.54342526
1805,0.548823
1806,0.5478509
1807,0.53757805
1808,0.56869245
1809,0.5431573
1810,0.552009
1811,0.56978637
1812,0.5371955
1813,0.5475625
1814,0.53741616
1815,0.5382157
1816,0.560963
1817,0.567264
1818,0.54126304
1819,0.53757536
1820,0.55268925
1821,0.5686944
1822,0.5373154
1823,0.5770112
1824,0.56978256
1825,0.5452657
1826,0.53937393
1827,0.5402929
1828,0.537282
1829,0.53800297
1830,0.55033094
1831,0.5554538
1832,0.5375725
1833,0.5492897
1834,0.5366528
1835,0.5355409
1836,0.5378854
1837,0.53747356
1838,0.56978256
1839,0.5367097
1840,0.5372573
1841,0.5714792
1842,0.5697838
1843,0.54909176
1844,0.54745126
1845,0.5454437
1846,0.5398561
1847,0.5517025
1848,0.56979644
1849,0.5600747
1850,0.54328
1851,0.5361622
1852,0.55250967
1853,0.5686918
1854,0.542444
1855,0.56978256
1856,0.5370981
1857,0.56985754
1858,0.53624076
1859,0.5372538
1860,0.5365279
1861,0.5359771
1862,0.5600547
1863,0.5494562
1864,0.56978744
1865,0.5379707
1866,0.5374935
1867,0.53755206
1868,0.53622985
1869,0.54072803
1870,0.56978256
1871,0.54382014
1872,0.5356194
1873,0.5600405
1874,0.5375899
1875,0.53868675
1876,0.5686712
1877,0.5522563
1878,0.5408098
1879,0.5401416
1880,0.54471946
1881,0.57216644
1882,0.53773874
1883,0.56009424
1884,0.56978256
1885,0.5361028
1886,0.5418069
1887,0.5358806
1888,0.5359318
1889,0.537489
1890,0.5697864
1891,0.5686952
1892,0.56979185
1893,0.54052985
1894,0.5542906
1895,0.53560084
1896,0.5359591
1897,0.53588045
1898,0.56978256
1899,0.5540895
1900,0.54212064
1901,0.54521304
1902,0.53840435
1903,0.54492325
1904,0.5465712
1905,0.53928024
1906,0.5600898
1907,0.53841096
1908,0.53587687
1909,0.5389984
1910,0.5478968
1911,0.537055
1912,0.54257536
1913,0.5401881
1914,0.54171216
1915,0.5460798
1916,0.5383232
1917,0.5375921
1918,0.5394915
1919,0.54836255
1920,0.53709966
1921,0.57227004
1922,0.5366681
1923,0.53643113
1924,0.56868035
1925,0.5379889
1926,0.5403458
1927,0.5523682
1928,0.5370444
1929,0.5357096
1930,0.53640693
1931,0.5364147
1932,0.5389618
1933,0.53755724
1934,0.54061043
1935,0.5513643
1936,0.5519421
1937,0.53787035
1938,0.56978476
1939,0.5697897
1940,0.5434345
1941,0.53988767
1942,0.53709346
1943,0.5367568
1944,0.5367462
1945,0.5490541
1946,0.56012356
1947,0.54519224
1948,0.5427499
1949,0.5361711
1950,0.56978256
1951,0.5371359
1952,0.5697893
1953,0.56869507
1954,0.54331446
1955,0.56978655
1956,0.53706014
1957,0.5600398
1958,0.53918064
1959,0.54301876
1960,0.55235046
1961,0.54033285
1962,0.575932
1963,0.56978256
1964,0.5519893
1965,0.56978256
1966,0.54669994
1967,0.535989
1968,0.5367758
1969,0.5375972
1970,0.5379184
1971,0.5365508
1972,0.5375158
1973,0.54880065
1974,0.53926605
1975,0.5422439
1976,0.5411196
1977,0.56978256
1978,0.53620386
1979,0.547886
1980,0.5378895
1981,0.53870356
1982,0.5697876
1983,0.54210305
1984,0.56868947
1985,0.56978256
1986,0.56979096
1987,0.53679156
1988,0.54047024
1989,0.56869304
1990,0.5698061
1991,0.53599125
1992,0.5374216
1993,0.5357388
1994,0.54400885
1995,0.53759366
1996,0.55348647
1997,0.5552174
1998,0.5362949
1999,0.5457641
2000,0.53640217
