Id,Prediction
1676,0.5827955
1677,0.5912479
1678,0.5732406
1679,0.58028996
1680,0.57406425
1681,0.5828281
1682,0.5766677
1683,0.57515454
1684,0.5830856
1685,0.57346046
1686,0.5733806
1687,0.57527333
1688,0.615993
1689,0.57424587
1690,0.5743273
1691,0.5921308
1692,0.5736467
1693,0.59772104
1694,0.5837398
1695,0.57349765
1696,0.5737761
1697,0.57541835
1698,0.61558384
1699,0.57447624
1700,0.5971126
1701,0.57422125
1702,0.57360786
1703,0.57509726
1704,0.5828992
1705,0.57461745
1706,0.60295755
1707,0.57540894
1708,0.61572
1709,0.586495
1710,0.57412446
1711,0.5761747
1712,0.6157373
1713,0.5913979
1714,0.5738516
1715,0.5763914
1716,0.5737397
1717,0.5735043
1718,0.5774618
1719,0.58287317
1720,0.5727766
1721,0.616227
1722,0.5830585
1723,0.5733492
1724,0.57706
1725,0.5865832
1726,0.61559635
1727,0.57447374
1728,0.5789293
1729,0.5738802
1730,0.5734995
1731,0.5742599
1732,0.592964
1733,0.58261555
1734,0.5741609
1735,0.57319844
1736,0.5739896
1737,0.576402
1738,0.5729352
1739,0.57588786
1740,0.6156736
1741,0.5738434
1742,0.5736911
1743,0.5745669
1744,0.59719
1745,0.57512844
1746,0.5977901
1747,0.5909242
1748,0.61558384
1749,0.57800394
1750,0.61564314
1751,0.6156066
1752,0.57358503
1753,0.57515603
1754,0.61634207
1755,0.57347155
1756,0.5783625
1757,0.59437144
1758,0.5747714
1759,0.5738485
1760,0.57784206
1761,0.573771
1762,0.57319534
1763,0.58462435
1764,0.5734847
1765,0.5781029
1766,0.5761526
1767,0.5829925
1768,0.5754794
1769,0.5881545
1770,0.60268164
1771,0.5749321
1772,0.5866951
1773,0.5828813
1774,0.61558384
1775,0.57444215
1776,0.5794157
1777,0.57777333
1778,0.57773083
1779,0.58695483
1780,0.5875414
1781,0.5752166
1782,0.5737015
1783,0.5854237
1784,0.5738936
1785,0.5756402
1786,0.5761302
1787,0.6156847
1788,0.6164377
1789,0.61558384
1790,0.59146994
1791,0.5852085
1792,0.6171357
1793,0.5731011
1794,0.6070324
1795,0.58238983
1796,0.57288224
1797,0.60272247
1798,0.57406795
1799,0.5781793
1800,0.604245
1801,0.58094674
1802,0.57409984
1803,0.573665
1804,0.58233
1805,0.5823256
1806,0.5864874
1807,0.57445866
1808,0.60264736
1809,0.5817982
1810,0.590993
1811,0.61560506
1812,0.5734219
1813,0.58232504
1814,0.5750191
1815,0.57501495
1816,0.5998555
1817,0.6025341
1818,0.58115447
1819,0.57389987
1820,0.5920553
1821,0.60261285
1822,0.5735731
1823,0.6308024
1824,0.61558384
1825,0.5837297
1826,0.576637
1827,0.5782114
1828,0.58188295
1829,0.575946
1830,0.58329505
1831,0.5885297
1832,0.5739414
1833,0.58246636
1834,0.5733857
1835,0.57324326
1836,0.5750732
1837,0.5751951
1838,0.61558384
1839,0.57335526
1840,0.5750773
1841,0.6191632
1842,0.61559093
1843,0.582674
1844,0.58261186
1845,0.58400387
1846,0.57788336
1847,0.593517
1848,0.6156598
1849,0.5970891
1850,0.5816809
1851,0.57361096
1852,0.5864647
1853,0.60265917
1854,0.58103025
1855,0.61558384
1856,0.5737751
1857,0.6159841
1858,0.5737845
1859,0.5734935
1860,0.5738968
1861,0.5738978
1862,0.5969064
1863,0.5825566
1864,0.6156109
1865,0.57565165
1866,0.5746298
1867,0.5750714
1868,0.57299984
1869,0.5788833
1870,0.61558384
1871,0.58265716
1872,0.57285345
1873,0.5967799
1874,0.575721
1875,0.57651985
1876,0.6029929
1877,0.5913714
1878,0.5788868
1879,0.57780635
1880,0.5837973
1881,0.6204168
1882,0.5784503
1883,0.59727246
1884,0.61558384
1885,0.573609
1886,0.58009595
1887,0.5732171
1888,0.5739218
1889,0.5740735
1890,0.6156052
1891,0.6025991
1892,0.61563474
1893,0.578036
1894,0.591371
1895,0.5728564
1896,0.57387924
1897,0.57375306
1898,0.61558384
1899,0.5934025
1900,0.5803956
1901,0.58364946
1902,0.5752585
1903,0.5842071
1904,0.5867027
1905,0.582764
1906,0.5972308
1907,0.57497287
1908,0.5728706
1909,0.5757358
1910,0.5822747
1911,0.57495385
1912,0.5810737
1913,0.57808536
1914,0.5802075
1915,0.58502215
1916,0.5759619
1917,0.57393986
1918,0.5766031
1919,0.5826377
1920,0.57485324
1921,0.6206185
1922,0.57328093
1923,0.5742705
1924,0.60284996
1925,0.57443213
1926,0.57796246
1927,0.5862189
1928,0.5736028
1929,0.5736018
1930,0.5743076
1931,0.5731432
1932,0.57584417
1933,0.57434464
1934,0.5788114
1935,0.5877446
1936,0.59356076
1937,0.57440543
1938,0.6155961
1939,0.615623
1940,0.58220565
1941,0.57811207
1942,0.5789586
1943,0.5740538
1944,0.57324207
1945,0.5824647
1946,0.5975566
1947,0.58361787
1948,0.5813415
1949,0.5735135
1950,0.61558384
1951,0.57479256
1952,0.6156208
1953,0.6026024
1954,0.5819462
1955,0.615606
1956,0.5733891
1957,0.596774
1958,0.5759987
1959,0.581736
1960,0.59151787
1961,0.5776121
1962,0.6282596
1963,0.61558384
1964,0.5909633
1965,0.61558384
1966,0.58608305
1967,0.5734827
1968,0.5745796
1969,0.57523954
1970,0.57467294
1971,0.57285964
1972,0.574103
1973,0.5831819
1974,0.57628965
1975,0.5815869
1976,0.5785946
1977,0.61558384
1978,0.57337797
1979,0.58654076
1980,0.57569844
1981,0.5753501
1982,0.6156116
1983,0.5822734
1984,0.6026991
1985,0.61558384
1986,0.6156299
1987,0.5737194
1988,0.5787255
1989,0.60263735
1990,0.61571205
1991,0.5736755
1992,0.5737065
1993,0.5729446
1994,0.59045553
1995,0.5739261
1996,0.58983845
1997,0.5928966
1998,0.5730345
1999,0.5845087
2000,0.5743512
